OrderID,OrderDate,ProductName,Category,Sales,Quantity,CustomerName,Region
f45da406-bbf9-4b01-a7f9-e728c618fc1e,2023-06-13,play,Books,417.4,1,Peter Johnston,North
6e5bac20-725c-4675-8a95-71e407dc02b1,2023-04-15,east,Home,232.91,8,Lindsay Phillips,South
7f22cd12-07b6-408e-aac1-ca75afb918c8,2024-05-08,federal,Home,22.6,1,Brandon Cruz,North
53125ffd-f655-460b-9d32-e231eb561699,2023-10-31,hand,Home,43.92,1,Gregory Weber,South
5a3da367-141b-4a1b-80a9-78bfb8f8903b,2024-09-28,must,Clothing,53.56,8,Nicole Walker,East
b1182d23-5bf8-4676-9f12-a0e912011caa,2024-11-03,former,Toys,274.37,4,Walter Owens,East
2d8b5b41-590e-43da-986f-1721078548d7,2024-01-26,material,Toys,35.09,6,Bradley Mcdaniel,North
3b019fcb-f96d-4403-948c-93f3028d042b,2023-08-25,production,Books,456.26,7,Anthony King,East
98ba0f0e-120d-4126-9da5-3b38d1aa6c5e,2023-04-19,tonight,Toys,165.18,9,Evelyn Brown,East
00d3d1af-353e-4c86-a4ae-ba79e4b82987,2024-11-06,source,Home,106.35,6,Carrie Mitchell,West
bb6b0095-ac7b-4ab2-a8b5-6f85346d2b7e,2023-02-17,sing,Home,184.47,9,Joshua Turner,North
bf7b68ae-1f89-41b6-a6a1-a40bf031f4b9,2023-04-15,manage,Home,298.75,2,Norma Sims,West
b080e003-5e7f-403c-8b13-47f601d6d903,2023-04-25,up,Toys,145.23,6,Robert Calderon,East
3b9cea95-9ad7-458f-aecb-325b064f768d,2023-01-20,size,Toys,88.75,4,Sandra Thompson,East
743c7e9d-2fde-4035-a452-bc39dbf2eed1,2023-10-19,serious,Electronics,266.48,5,Elizabeth Baker,East
b51d70d8-582d-4972-ba08-9ca81cc5a8a0,2024-05-08,well,Electronics,42.35,3,Christopher Bailey,South
0726d44a-2152-43c7-821a-a15ef58c43ce,2024-03-08,environment,Clothing,417.27,3,Shane Williams,North
55c36c3d-5cbb-4080-b547-5c5ef76dce6e,2023-03-25,guy,Toys,140.98,7,James Hancock,West
4bdd5f99-4ae9-4e11-b5fe-0213792ecd75,2024-05-23,explain,Clothing,435.74,9,Erika Gregory,West
8d9ecfb9-f549-4e22-a0df-7f74efe78b60,2023-02-15,stand,Toys,227.87,1,David Horton,North
97d01e70-2f1d-4bef-93b5-3b92a2cb5f38,2024-02-05,common,Home,228.9,8,Michael Rojas,West
88819f42-1a42-4629-94af-e646fe3216bd,2023-07-20,cultural,Books,388.57,9,Deborah Taylor,East
606821d6-280a-47ee-8ec9-85ff94b28b9d,2024-03-08,until,Clothing,414.53,2,Jay Guerrero,South
200f7753-f217-4aac-a59c-ff81e5ce0ca6,2023-08-17,doctor,Electronics,248.09,10,Dominique Jones,South
82221345-50de-4292-b90a-9016cdec85da,2023-09-24,we,Books,318.47,9,Mr. George Williams,East
2f16fb50-c13e-46af-bc95-90d33e2aad3e,2024-12-22,maintain,Electronics,447.49,8,Jessica Zimmerman,West
a9c72e7b-6b77-4df1-9f59-aa2c4a82e06a,2024-05-24,game,Clothing,110.3,5,Janet Williams,East
99e8c828-21da-432c-9c68-d4fd0bd7696f,2024-10-30,question,Home,171.04,9,Christina Stevenson,East
b3c161c3-13f2-437c-a4d0-27590542bd75,2024-07-11,agency,Home,78.05,1,Amanda Quinn,South
4ca49aaf-6b94-4e09-a1cc-14b312bdf75f,2023-12-30,hotel,Toys,163.24,3,Brittany Baldwin,West
ed28508d-bdaa-4bfa-aab0-15638cffbbb1,2023-11-02,matter,Electronics,495.53,5,Kimberly Hamilton,West
4c4b91fe-6c14-4fc6-9750-ca7e246cb09c,2024-03-28,pretty,Clothing,408.87,1,Christopher Ward,North
3f80c31f-15a5-412c-9ac4-b6c7a31034dd,2024-09-17,story,Clothing,28.3,7,Sarah Fitzgerald,West
a3155940-5e87-405a-a1fd-cdf171df24d9,2023-08-29,year,Home,295.9,4,Crystal Smith,North
605dd4d6-0ecf-495b-877a-2133f2ed33e1,2024-07-24,scientist,Toys,387.89,5,Pamela Arroyo,West
f642c8f3-6acf-49eb-8228-4fd9689bba65,2024-05-28,few,Home,289.37,5,William Rivera,East
70f8dd99-5217-4eb7-a6b9-20daba6a098f,2024-11-26,Republican,Books,216.99,10,Alicia Bauer,East
f3cc9d8a-4b16-48e4-9f20-f4063438b4e4,2024-04-21,end,Electronics,140.08,8,Theresa Moore,North
2f7a304f-f344-4911-974f-7a54788c161e,2023-12-22,against,Toys,128.7,6,Joshua Russell,East
1cb66f67-46e7-45ad-9bce-35d8cbe88a3f,2024-01-27,blue,Toys,329.35,8,Dwayne Osborne,West
27649a62-b02d-452c-9b05-0db28ee4fd02,2023-09-19,machine,Toys,72.83,2,Cynthia Calhoun,West
eda2fc4c-7237-4420-b3dd-77e1cbb02fe9,2023-06-23,shoulder,Books,150.05,8,Randy Peterson,West
6bf4d047-c484-4a8d-af75-1bde66163e5b,2024-08-19,nation,Books,488.41,9,Miss Jacqueline Brown,North
f5a3e893-3f7a-4748-acbb-93c26e84f8ea,2024-01-19,tell,Electronics,465.02,4,Travis Andrews,West
85fa2d5c-efe6-471b-9723-a95974151acc,2023-01-23,wear,Toys,300.71,1,Christy Warren,South
a1ab17c0-7662-49cc-9af9-5c78247f4d97,2024-07-10,court,Electronics,343.85,8,Teresa Wagner,East
c149fa8e-7bb8-42f1-9624-d318a32652e8,2023-10-19,decade,Electronics,77.43,2,Emma Aguilar,West
d4864482-0078-4b12-8b73-50d13421beaf,2024-08-23,team,Clothing,237.07,2,Anne Martin,West
764657ca-9e65-436c-b2f7-74b1b2f11ef9,2023-10-05,improve,Clothing,473.75,2,Dennis Lopez,East
1d4d1180-4c6e-4fbb-b7fe-f6b501fda698,2023-09-16,scene,Books,447.95,4,Brent Hernandez,East
4d18c103-a100-4d14-ba92-cd28c4c536fb,2024-08-31,play,Books,316.53,6,Cassie West,West
6c98f73d-27fe-4b4b-9bf1-f1d18b92c247,2024-01-26,glass,Electronics,236.61,6,Robert Adams,West
17b18e6e-78af-458e-8058-a332b4cfafa8,2022-12-30,ok,Electronics,337.67,5,Sabrina Gutierrez,North
f5feba5e-c295-4f51-bf67-ee1aad9d1f42,2023-07-07,cell,Electronics,103.01,6,Christopher Stevens,North
67c21355-c312-4af6-8b32-992a3b7c1f9a,2024-03-15,alone,Home,413.14,4,Mary Willis,West
0588d91d-fbe8-4a8e-a1cf-0d1d47b3df41,2023-02-22,million,Home,262.11,3,Aaron Taylor,East
ab2212c9-e23b-480e-8523-dbbb1eeed219,2023-12-29,job,Clothing,144.08,5,Wayne Bradley,North
65ff6adc-41ae-43f7-8010-98240a614be3,2023-03-21,wait,Electronics,29.06,1,Sarah Ferrell,South
b5c03f6f-94e4-4c44-a3fb-dbda86ae9d5c,2023-10-06,manage,Electronics,305.21,1,Michael Jordan,North
bf1df687-1a1e-4042-b1d0-4b0f656fa7e6,2023-11-28,structure,Toys,348.42,3,Lisa Powell,North
df0d6301-488c-4c4e-9a94-14b840aaec7a,2024-08-11,understand,Clothing,355.46,2,Sarah Snyder,East
322f1499-e8a5-4f31-ac2c-10d0c15648ff,2024-04-18,let,Electronics,439.53,3,Jamie Sullivan,West
120961ea-0913-4087-95d3-8ca9986cc8d5,2023-07-02,hold,Toys,360.07,1,Christopher Greer,North
889c8ae2-4e3c-4f2d-8332-559dcad00273,2024-02-21,actually,Toys,36.82,5,Marcus Moore,North
dc0520a4-87ba-4b90-9e41-5c4e57030ede,2023-01-12,decade,Books,19.55,2,Crystal Martinez,West
c31277fd-eb83-4f16-a404-d8083fc18c00,2024-01-31,our,Home,235.06,1,Tanner Kramer,East
dc66a27b-6a32-4333-916e-8a6429deb984,2024-01-23,Democrat,Toys,419.13,2,Sean Romero,North
22696227-8513-491e-8862-2a674a294067,2023-03-21,author,Electronics,139.83,4,Keith Johnson,North
35d4cd35-a08c-4a00-85e7-425092f078b8,2023-01-25,military,Electronics,243.49,9,Denise Brooks,West
f4a5cc36-692a-4bce-9af5-5c2688083ebc,2024-03-11,catch,Home,398.67,9,Lisa Chung,East
bdce29ef-6746-40eb-8b27-9c29a274c0d7,2023-09-29,receive,Books,446.87,10,Aaron Christian,West
47534952-c9c5-4ef1-a76f-8a76c74f11cd,2023-01-24,begin,Electronics,231.35,7,Brandi King,East
9177b6d4-5f2e-4167-b13e-ceb14ad12b4c,2023-10-05,serve,Toys,10.91,4,Laura Spencer,South
1f9078d5-2835-4cdb-a347-b24fa0f9c074,2023-05-13,natural,Electronics,491.43,3,Stephanie Price,South
66b62087-61a5-4fdd-9eda-4209b270af55,2023-09-15,rule,Toys,232.24,2,Sheila Friedman,East
8f42cebe-23b8-40f3-b7cb-1a27974fdedc,2023-07-22,remain,Books,399.26,4,Dr. Rodney Harrison,South
a1d20ebc-5aa3-492a-8c88-b9d8ab12fb53,2024-01-06,yeah,Toys,189.43,10,Brandy Garner,South
37cf8025-6a44-4a90-be0a-5a5679009c61,2024-01-04,once,Clothing,296.05,6,Ronald Cooper,North
8066b49b-b1d7-42a0-bd25-cefb7a0a02ba,2024-08-03,interview,Books,23.12,9,Donna Jimenez,East
f55b2e5c-a6ed-4ac0-be22-e1b751783032,2024-12-04,positive,Home,219.21,7,Zachary Allen,North
248f4a25-4cd8-4f24-b1a8-c9c60f6ab75b,2024-11-09,family,Clothing,490.23,7,Rhonda Arroyo,North
e32866d3-0d6a-48b0-beda-9ab9bec60ffe,2023-11-15,despite,Electronics,353.1,1,Kathleen David,North
5afb9565-068a-4c38-b739-076a9f032cdc,2022-12-26,bar,Electronics,82.56,4,Terry Harmon,North
fe2d9d1d-e377-4008-a416-59c078b61daf,2024-09-15,later,Books,465.15,2,Eduardo Shields,North
fa999f9b-86de-4365-98a2-30de02969326,2024-05-11,agency,Electronics,306.04,5,Devin Hernandez,East
14d4dad6-ddfa-4808-afd8-643211035083,2024-08-13,off,Home,179.13,2,Carlos Reed,South
ecb3d561-bdf0-4015-b305-ee95afb120f4,2023-06-26,me,Electronics,256.74,10,Leslie Moore,North
5c7cbc62-01a4-47a1-a526-4961ab4414ae,2024-05-16,series,Home,74.52,7,Zachary King,South
00f520f4-9ef1-4846-9dbc-24fd0a8aa1e4,2024-05-16,six,Books,15.14,5,Cody Ramirez,North
a3ef802e-df86-43ce-8534-32cdffeb5d5f,2023-12-30,guess,Home,276.77,6,Jacqueline Gutierrez,East
e695f8ba-ba23-48fe-8ae3-02f3b31e9be8,2024-07-23,single,Home,311.28,1,Kyle Warren,West
92a651d7-c069-4542-a403-97213a082921,2024-07-10,who,Books,89.58,2,Brian Peters,North
6f1bdd07-1aff-41ae-b0f2-c48549b564fb,2024-11-13,able,Toys,164.45,7,Amy Peterson,North
62565a95-5487-45c3-b762-6f4975fd3537,2023-09-18,decade,Toys,471.93,8,John Stewart,East
a5e3a719-6bf5-4dfd-94a8-762b2b12c92c,2024-06-07,practice,Home,208.23,8,Rebecca Wilson,East
25e4979d-6f6d-4f79-affe-2554e5aef699,2024-09-08,find,Books,102.7,2,Michael Watkins,North
25c29b6a-b575-4c6e-aee8-4bcb7281b8a9,2024-10-13,theory,Electronics,475.13,1,Sheila Gardner,North
35783f66-2114-42d6-90ea-1324862f78e1,2024-09-26,south,Electronics,117.61,1,Renee Hernandez,East
596305b3-71b2-41e4-afd3-b9f2e90f79f8,2024-08-25,trial,Books,150.16,2,James Diaz,East
6d62e40c-638d-421a-bbc5-9e92ca1209ad,2024-07-10,very,Books,48.85,2,Robert Black,West
bad3116b-63b8-4897-bdf0-fe6bce8d75f2,2023-04-28,speech,Home,435.78,4,Sandra Morton,North
707421d4-3239-404b-8bab-5b51385c5fdc,2024-12-10,suffer,Toys,99.7,4,Tony Reeves,East
b5c25d42-9626-48c4-b44a-f454f0a61c5e,2023-01-27,kid,Toys,24.16,4,Juan Clark,South
0884fd16-636a-4f8c-a7e3-f52c0cbf404d,2024-08-07,list,Books,249.34,3,Jennifer Williams,West
defa7864-15ac-45c3-a217-cf253be95767,2024-07-20,score,Home,292.01,3,Tamara Walsh,East
be3feafd-0e96-4d9b-9d15-8e442fcf3b87,2024-01-02,my,Electronics,299.07,4,Jason Neal,West
3baa17f9-2c62-4ac3-ad70-27cfa358cb1d,2024-02-06,science,Toys,365.14,4,Daniel Davis,West
162d5c72-9ccd-4e1f-8c2a-bdaa9c5c11eb,2024-05-19,federal,Toys,175.41,4,Nicole Taylor,East
c061c99b-831a-452a-9e6c-8762b475e15e,2024-12-14,attack,Home,250.12,9,Matthew Beltran,East
e2091f49-e0a1-4d2b-857c-799848d002be,2023-05-02,American,Books,292.14,3,Ryan Graham,North
0dcf035b-7552-46e8-a953-a1155a62ddc4,2024-10-02,before,Books,361.77,8,Alexandra Boyd,East
aa66b464-8420-48d9-b261-d0d2a1c2d9bf,2023-10-20,half,Books,375.15,6,Richard Woodward,South
8c141838-f468-40a2-a604-e5aff4db1c1e,2024-06-17,hundred,Home,430.93,6,Paul Cox,South
6e3c18c9-ef1f-40a3-bc02-ba67ee04bdde,2023-08-05,question,Home,444.88,5,Sharon Bright,East
413770e2-7d7d-41f5-b460-d20d94b9cdb5,2024-06-09,itself,Toys,177.24,4,Kathleen Lewis,East
56525ce0-3725-4d0c-b9c4-5c38b440ffe0,2024-11-06,I,Toys,106.17,2,Taylor Rodriguez,North
0d742256-0b36-43cd-8acf-eba4441030ae,2024-03-19,station,Home,237.77,2,Brian Johnson,West
4a30f7cd-00fd-4c23-998c-a3b429b10823,2024-01-04,quite,Books,221.09,5,Brian Campbell,West
104dff66-23f1-467e-81d3-4690a795ac54,2023-06-08,safe,Home,140.48,4,Cynthia French PhD,West
38dfe76b-ae35-4290-ad80-ab08c963d148,2024-12-03,sort,Home,442.75,2,James Hernandez,West
8ec9ea98-6581-4934-9bcf-b1c4f87e3560,2023-01-15,push,Books,183.79,7,Carlos Taylor,North
315e8080-7425-44e9-b891-aef5ebe0572c,2024-06-26,spend,Electronics,187.07,10,Amy Woods,South
9b3a0c89-1a32-4148-9bba-c83856e9b78d,2023-12-12,each,Toys,190.38,4,Jessica Wright,West
51abf5e5-cb77-4e24-95eb-3a3de2014a45,2024-04-21,fear,Books,64.44,7,Anne Thompson,East
e4bacd78-74ab-49fc-8930-d17952ab793f,2024-04-03,memory,Home,59.77,4,Jerry Harris,East
85a1282a-0761-485b-8168-705a533c9a31,2024-09-26,institution,Home,399.03,2,Deborah Mendoza,North
14827a89-5e63-44c6-b0ac-79dd0b5aafef,2024-05-29,once,Home,249.66,10,Maureen Morrison,East
5882e3bb-8646-46c1-9eb4-e6c435a7c6ed,2023-05-08,a,Home,366.95,5,Jennifer Jordan,West
4053b188-339d-48f5-9658-b1b33012ae1c,2024-04-13,product,Toys,100.87,2,Carlos Carlson,North
4d236555-bc50-44ac-baa1-72acac33f644,2023-12-03,learn,Home,342.56,8,Robert Franklin MD,South
6279d944-dc28-47c6-8453-98134fee7144,2023-08-26,prove,Clothing,366.96,3,Destiny Torres,West
df39ccaa-580c-49fc-bb69-e69041300879,2024-03-18,fight,Home,83.74,2,Veronica Lewis,West
4e49df56-0b64-4acd-bd6e-2667b6651d6e,2023-09-05,report,Books,375.51,4,Kerry Johnson,South
025b7c5f-1284-49d7-8d4e-2753ef26a5b7,2023-11-23,memory,Electronics,423.71,8,Jessica Simon,East
702dc88a-b97f-43bb-becc-040c75ff93f0,2024-03-10,class,Home,286.08,1,Robert Kelley,West
6980b561-cf1a-4cc1-aaca-38110c26e5d9,2024-08-13,inside,Home,362.48,2,Anthony Russell,South
70aaf525-75e4-47dd-be5b-637dfa98c115,2024-10-27,represent,Home,403.53,5,Jody Schneider,North
3dbba3af-14db-4d22-95ea-e9d21e3d59d0,2024-10-26,thank,Electronics,54.93,5,Janet Fisher,West
275f275c-c3f3-474d-9386-1b58194665d3,2024-04-26,lawyer,Home,312.87,5,Amanda Morgan,West
36a5be06-eb52-4e01-a25e-651269fcbef0,2023-04-15,whose,Toys,138.99,4,Matthew Craig,South
d16903f2-13bf-49fe-9cdd-9f6c70cdc4a8,2024-01-26,indicate,Clothing,195.14,2,Lisa Reese,North
e2f88051-c13c-4688-8f1b-5be16d4ba69c,2023-11-23,send,Clothing,303.96,7,Mark Mccoy,South
f57b8a92-0a12-43b3-a4fc-0dbad44f85e7,2023-10-25,wide,Home,263.56,3,Nicole Johnson,East
38553ac8-7d71-4591-bfee-2fc72e2dffdf,2023-06-27,wall,Toys,207.66,4,Jennifer Ramirez,East
476c4878-deff-4d7a-9728-525620ca35ab,2023-10-07,speak,Clothing,326.08,5,Bryan Moore,West
fea2a33a-51d1-4bcd-9a23-754bef38d426,2023-10-16,they,Home,290.54,9,John Jacobs,North
e64ddd91-8e9b-485e-9b77-0deb6f51ea78,2023-08-11,peace,Books,280.36,5,Damon Boyd,West
c9fe6036-8a83-4fc8-9c2e-55624916e844,2023-06-29,seven,Home,451.36,4,Benjamin Perez MD,East
c707e77b-4bf0-4e53-b608-8c973380dcfc,2023-06-07,plant,Toys,18.26,9,Judy Sanchez,West
764ab510-9acb-4588-8397-d4127118bb71,2023-07-11,five,Electronics,485.59,9,Yvette Moore,North
45c596d4-42d0-4ba3-a265-2c9e89421c6d,2023-06-30,manager,Clothing,453.91,10,Katherine Scott,South
9d683a9e-1e65-4ac1-843d-2c473b56735e,2024-02-14,officer,Toys,341.3,7,Kirsten Tran,West
2c2df3c2-1951-4f87-b63f-83c6c89309e9,2024-03-25,hope,Home,495.39,9,Jeanette Graves,East
37d316a4-3faf-4217-aa27-241fbb9e5a02,2024-10-27,fly,Toys,306.27,3,Rhonda Williams,North
ff4533fe-bc6f-46ac-a139-d15d48d8b9ef,2024-12-14,kid,Toys,103.77,4,Kevin Wade,North
89181ba3-bdee-4231-81a6-009ea8dce886,2024-11-11,television,Home,463.99,1,Regina Rivera,South
0cbdc014-dbed-442e-ada3-13e783e9973b,2023-10-09,white,Home,39.27,8,Kim Kirby,West
45c190a8-a52b-40ce-a27b-585f1f2de275,2023-12-13,pay,Clothing,406.51,10,Joseph Young,South
908e0372-bcbe-4a42-b89d-3fda1e454241,2023-06-27,race,Clothing,297.64,7,Tonya Torres,West
b76fc5b2-acc5-42df-bac4-9efa5be12d09,2024-04-03,sport,Home,415.01,8,Jessica Carter,East
483c1a4e-a91d-42cd-8bf0-6f64b4178592,2023-09-13,conference,Electronics,488.49,9,Patrick Riggs,North
e6cd3595-d4f0-465d-bd68-17b638b80611,2024-04-22,half,Toys,237.37,4,Sarah Turner,East
4eb98768-84a5-41c3-9095-e4973d798f0b,2024-04-29,always,Books,74.49,5,David Hahn,South
5f89d54d-3bcd-4aec-93ca-8c05acb5959f,2023-04-17,language,Home,487.64,6,Daniel Leon,West
9501e917-496d-427b-baf2-f402a0e624f1,2023-09-01,leg,Home,414.33,10,Danielle Mills,North
03f7ba05-cf4b-4315-a325-4d812bdfb727,2023-07-02,let,Toys,362.88,6,Scott Richards,South
5df2e073-53f0-4099-813d-d49a8d99743c,2023-04-15,force,Books,58.5,4,Michael Mercer,South
cfdef303-0679-4b47-a283-453695decd6e,2024-10-10,attorney,Home,245.58,6,Rhonda Cain,South
27be0381-6544-497d-a078-9f97213c121c,2024-08-06,rest,Toys,194.2,9,James Gonzalez,West
fdc12930-82ae-452f-ad40-76bcf9cb2ee8,2023-07-12,dream,Home,36.42,4,Rachel Perry,North
34dd7624-c3d9-43b0-a2b5-6be11392a255,2024-02-25,glass,Electronics,404.08,3,Jeffery Griffith,East
7f2a2e65-c659-4f7f-aa45-5fc7c80cb483,2023-05-08,during,Books,346.47,4,Tim Stanley,East
f8247e70-b219-4ff3-846a-c0d691ca9f9e,2024-02-14,however,Home,292.58,6,Alexis Miller,East
21d32e24-bb89-4746-bc3d-a91136a52df9,2024-06-24,agent,Home,45.1,1,Luis Hansen,West
62759469-c28d-4ad5-bbd3-147dd0f0c75d,2024-06-28,probably,Home,11.67,6,Scott Cook,South
21ee302e-974d-4d49-9bc6-98825a7c831a,2024-04-01,ground,Books,58.16,3,Edgar Potter,East
eaf94919-e69b-4971-bf9b-76efa1057256,2023-03-24,clearly,Toys,494.4,4,Mr. Derrick Oliver,East
06a8e22f-d57c-4f0d-9db3-466d1ba6cc61,2024-11-18,cover,Books,125.26,8,Adam Love,West
7d3c279b-5bce-428b-989b-b03086c47b06,2024-12-10,term,Books,154.88,6,Eric Fox,West
f568c9c6-033c-4469-8f06-ea1874a26444,2023-12-07,vote,Books,209.89,10,Robert Waller,East
29bccee9-a71b-40ef-8e36-b82f3856be31,2024-01-01,modern,Toys,82.01,9,Amanda Valdez,East
cf2a2198-7ea4-46f5-a10b-4aada92d6b05,2023-06-02,understand,Books,446.88,10,James Davis,East
8bc88bcf-7b1d-4049-bcc4-616df40d2a37,2024-06-14,authority,Clothing,213.63,7,Allison Gregory,North
142a6c95-d908-4a42-b448-0761505e9c9b,2023-05-14,stand,Toys,275.89,1,Jordan Green,West
66dfeb1e-9ab3-4c27-a32f-8c5b425832c0,2024-04-04,bit,Electronics,380.69,4,Jeffrey Cole,South
5100f186-d25a-4049-b0e9-be17b4134208,2023-09-29,cost,Electronics,195.42,7,Ruben Mccoy PhD,South
f19b43da-6253-4fe3-8aae-b212c90ded29,2024-04-08,yes,Toys,454.95,9,Kelly Fuller,West
50ae2652-09cd-4bdf-b56a-f7370f2670d2,2023-07-06,PM,Electronics,202.36,1,Morgan Hansen,West
3fe65f90-f631-481e-bf40-1e04b9f94ec6,2024-06-28,almost,Toys,160.78,10,Donald Mclaughlin,West
ab1e6794-70f2-497a-9ceb-201357d9af8d,2024-09-08,drop,Electronics,214.58,6,Tyler Fritz,North
39d5b552-a867-40f0-a8e6-a772b9cde60c,2023-03-03,range,Books,210.58,4,Stacy Bernard,West
298e9a79-abec-4c0b-981b-a30742965873,2024-02-18,country,Books,139.93,9,Sara Lopez,North
92d6ff73-5b3a-4595-8458-92c14e0e15d3,2024-01-14,action,Toys,89.67,4,Alexander Gomez,North
a1645f58-bb78-4b2d-8ee5-144d8a1d8b42,2024-11-26,ready,Home,51.13,3,Christopher Marquez,West
7db931ce-05a0-4421-9a79-b46a26b61b06,2023-06-06,nature,Books,300.07,3,Christopher Brady,South
3dd0c866-0649-4ef5-8fb2-de1ea0b976c2,2023-08-10,which,Clothing,268.06,3,Tammy Camacho,East
f20e8bda-39cc-4d88-832f-594d0b82b61c,2023-10-23,why,Books,243.48,4,Larry Patel,South
d22a3a62-1109-4978-93a0-81a6a7647989,2023-07-25,respond,Toys,157.74,1,David Armstrong,West
a9fa4ea6-f8db-4a4d-984d-3c020ff9d318,2024-01-26,leave,Electronics,142.45,2,Nicole Burnett,West
ec071cf1-e476-48ec-a2c7-1d046c32faff,2023-05-30,Republican,Home,96.54,1,Troy Carr,South
245db6ca-6f6a-4196-b2ef-7dce376e22a6,2023-09-25,lawyer,Toys,451.36,1,Gary Brooks,East
a629d332-2d4b-45a4-8fdc-13515ba830dc,2024-10-10,country,Toys,38.65,2,Mason Herrera,West
c90853fd-fc9e-4692-ba62-6aee542d19c0,2023-11-05,figure,Electronics,467.11,2,Anne Hernandez,East
027752fe-61f6-4c6e-a89c-0559bf4fa4a3,2023-08-26,industry,Home,346.03,2,Daniel King,North
88a0edce-4384-460c-a413-961f68c6dd5e,2024-07-14,less,Books,445.18,10,Hector Romero,East
fb0a6a90-bc52-434e-8dfa-4cc88805ae31,2023-01-10,foreign,Electronics,331.42,3,Kelly Vance,South
c2537638-7670-4835-b476-998dafc8128a,2023-01-27,night,Books,142.72,4,Matthew Stanley,North
1f626a97-ebe7-4f91-9092-0b690abc847e,2023-05-23,always,Clothing,367.41,10,Laura Page,South
2bdb5720-63ea-407f-b436-498e68afe2b8,2023-05-27,collection,Toys,125.78,5,Benjamin Garcia,East
9f312acb-2362-4bc1-8024-532000cbd313,2024-04-07,measure,Home,55.63,2,Mark Reyes,South
d70da545-8391-47a6-a977-4b71de6d2d7e,2024-09-30,coach,Toys,304.36,5,Sean Rubio,North
1463c5f8-25ee-44ab-b319-1702bb80d98d,2023-05-01,war,Home,355.3,1,Donald Thomas,West
d4088ff7-d713-4061-bcc4-f772547e3918,2024-10-12,war,Home,250.85,6,Lacey Payne,North
f22a4fc6-3f2d-48a8-ad20-481ad216ad53,2024-03-01,both,Clothing,226.21,10,Robert Lopez,West
e575ae93-ce74-4e8a-b4e1-680b05a02c72,2023-12-15,recent,Clothing,293.86,6,Meagan Boyle,South
d69db137-c9a5-4cd1-be28-e8c52b395c4e,2023-02-25,but,Home,318.76,10,Jill Cummings,East
b7c144fb-2b16-4d04-8fb8-7c76af044a8d,2023-07-07,material,Electronics,463.76,7,Breanna Fernandez,East
dd5aacc7-ed7a-4edf-ad5b-7d501417d4f9,2024-01-18,teacher,Clothing,131.05,9,Tammy Peters,East
a0e77486-9ed9-4124-9a89-5c62990e8f01,2023-08-05,significant,Books,490.19,1,Jose Neal,South
9d6c84af-266b-4d37-b5c9-9b49751f7e54,2024-06-11,fear,Electronics,179.76,1,Carlos Lee,North
571aa4f6-40a2-4015-8a40-a3799a1ab357,2024-01-06,similar,Electronics,323.41,6,Daniel Phillips,West
606375b8-bb93-4826-bcee-9d29ce4f1ca0,2023-11-16,success,Home,74.93,6,Jeffrey Vazquez,South
e3b4df81-eeb3-462c-a032-149d06fafb60,2024-09-17,focus,Books,261.13,3,Christopher Garcia,East
5bbdd1f4-16f1-4aad-bf10-7645094c0230,2023-08-26,five,Home,487.84,6,Shannon Adams,North
754724dd-269b-4c3b-abf0-f4bd4af0a6fe,2024-10-14,include,Books,258.71,8,Hector Moore,North
298b7e5d-5b16-44ad-81e7-74de3c740119,2024-05-31,alone,Clothing,114.88,9,Daniel Williams,North
566ff3ec-679b-49e8-80c3-2da9bc49b58e,2024-07-23,peace,Books,480.79,7,Peter Ramirez,West
f1c58f44-7e08-4c1b-8da6-a326451437d6,2024-12-20,ten,Clothing,92.63,10,Kathy Avila DDS,East
87c47eb8-4f8e-4e01-83c8-e1046480fdc0,2024-06-20,example,Clothing,233.72,1,Rachael Mueller,West
780afabf-8cea-409b-89c9-4aa5e689e5e8,2024-11-02,glass,Home,395.55,7,Christopher Lopez,North
88239867-c5dd-467b-88f1-100bfa3222c4,2024-06-18,soon,Books,314.98,2,Blake Hall,West
ef208346-432f-4308-8d56-206d920c3de9,2023-10-20,main,Books,471.49,7,Mark Johnson,North
6522ff46-74b7-461c-89ce-15a8afd4fc7b,2023-02-05,author,Toys,224.73,6,Michelle Snow,South
58ba0bf3-675e-4c52-9eb9-5739b8acdd81,2024-10-25,as,Books,390.43,2,Latoya Evans,North
45e695b1-054b-4816-8d18-533e7efa2faf,2024-12-04,southern,Clothing,149.98,3,Louis Lang,West
4100e665-08c6-46a9-bee4-e6bcbd6deb92,2023-03-24,rather,Toys,414.66,4,Maxwell Cox,East
b3e4bd3a-94fe-41a0-ae2e-45a4ae4404d7,2024-11-17,seek,Electronics,14.73,3,Amanda Garcia,East
feb46b24-4a2e-4d41-addb-0263c6a2894d,2023-02-08,them,Toys,236.69,9,Shannon Collins,West
c33993f2-3504-4f77-8317-c3d4afa4f554,2023-09-10,finally,Clothing,397.4,7,Patricia Jones,West
62d59938-571c-4d78-8429-aeae877e5ea1,2023-04-28,discussion,Clothing,90.52,1,Jessica Gonzalez,East
402988fd-f8cc-4f3b-959b-148ffa7bff5f,2024-08-08,wonder,Clothing,142.28,4,Roberto Rhodes,East
fb52451d-90e7-41a1-9db1-dfdc357f0a64,2023-07-19,worker,Clothing,66.69,10,John Martin,South
f16f1487-f7f2-4e5c-8e07-55e354565b12,2024-04-15,look,Toys,147.87,7,Kelly Jones MD,West
ac825818-960d-4788-be1e-165decadbb86,2024-07-06,property,Home,15.57,4,Erica Oconnor,South
